PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
235.547,-139.862,7.841
237.653,-139.862,7.821
239.759,-139.862,8.534
241.865,-139.862,8.640
243.971,-139.862,8.664
246.077,-139.862,9.507
248.183,-139.862,9.165
250.289,-139.862,9.414
252.395,-139.862,9.526
254.501,-139.862,9.710
256.607,-139.862,9.955
258.713,-139.862,10.230
260.819,-139.862,10.027
262.925,-139.862,10.119
265.031,-139.862,10.387
267.137,-139.862,10.881
269.243,-139.862,10.521
271.349,-139.862,10.452
273.455,-139.862,10.771
275.561,-139.862,10.733
277.667,-139.862,11.122
279.773,-139.862,11.044
281.879,-139.862,10.962
283.985,-139.862,11.551
286.091,-139.862,11.299
288.197,-139.862,11.520
174.473,-137.550,12.533
176.579,-137.550,12.081
178.685,-137.550,12.076
180.791,-137.550,11.533
182.897,-137.550,11.978
185.003,-137.550,11.278
187.109,-137.550,11.483
189.215,-137.550,11.109
191.321,-137.550,10.958
193.427,-137.550,10.283
195.533,-137.550,10.514
197.639,-137.550,9.930
199.745,-137.550,9.524
201.851,-137.550,9.711
203.957,-137.550,8.541
206.063,-137.550,8.545
208.169,-137.550,9.147
210.275,-137.550,8.287
212.381,-137.550,7.892
214.487,-137.550,7.999
216.593,-137.550,8.140
218.699,-137.550,8.322
220.805,-137.550,7.681
222.911,-137.550,7.908
225.017,-137.550,7.962
227.123,-137.550,7.927
229.229,-137.550,8.827
231.335,-137.550,7.797
233.441,-137.550,8.158
235.547,-137.550,8.042
237.653,-137.550,8.292
239.759,-137.550,8.527
241.865,-137.550,9.105
243.971,-137.550,9.338
246.077,-137.550,8.723
248.183,-137.550,9.309
250.289,-137.550,9.678
252.395,-137.550,9.411
254.501,-137.550,9.976
256.607,-137.550,10.019
258.713,-137.550,10.021
260.819,-137.550,10.194
262.925,-137.550,10.341
265.031,-137.550,10.364
267.137,-137.550,11.035
269.243,-137.550,10.750
271.349,-137.550,10.898
273.455,-137.550,10.988
275.561,-137.550,10.899
277.667,-137.550,10.833
279.773,-137.550,11.524
281.879,-137.550,11.919
283.985,-137.550,11.608
286.091,-137.550,11.402
288.197,-137.550,11.785
174.473,-135.238,12.356
176.579,-135.238,12.473
178.685,-135.238,12.114
180.791,-135.238,11.781
182.897,-135.238,11.692
185.003,-135.238,11.645
187.109,-135.238,11.497
189.215,-135.238,11.028
191.321,-135.238,10.976
193.427,-135.238,10.529
195.533,-135.238,10.262
197.639,-135.238,10.152
199.745,-135.238,9.964
201.851,-135.238,9.876
203.957,-135.238,9.458
206.063,-135.238,9.397
208.169,-135.238,8.475
210.275,-135.238,8.880
212.381,-135.238,8.853
214.487,-135.238,7.842
216.593,-135.238,8.555
218.699,-135.238,8.758
220.805,-135.238,8.326
222.911,-135.238,8.725
225.017,-135.238,8.529
227.123,-135.238,8.129
229.229,-135.238,9.240
231.335,-135.238,8.533
233.441,-135.238,8.794
235.547,-135.238,8.619
237.653,-135.238,8.584
239.759,-135.238,8.781
241.865,-135.238,8.931
243.971,-135.238,9.804
246.077,-135.238,9.544
248.183,-135.238,10.002
250.289,-135.238,9.369
252.395,-135.238,10.065
254.501,-135.238,10.133
256.607,-135.238,10.406
258.713,-135.238,10.115
260.819,-135.238,11.103
262.925,-135.238,10.629
265.031,-135.238,10.772
267.137,-135.238,10.434
269.243,-135.238,10.818
271.349,-135.238,10.666
273.455,-135.238,11.030
275.561,-135.238,11.030
277.667,-135.238,11.097
279.773,-135.238,11.354
281.879,-135.238,11.611
283.985,-135.238,11.644
286.091,-135.238,11.375
288.197,-135.238,11.659
