PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
225.314,-114.323,18.487
227.682,-114.323,18.446
230.050,-114.323,18.201
232.418,-114.323,18.503
234.786,-114.323,18.416
237.154,-114.323,18.433
239.522,-114.323,18.042
241.890,-114.323,17.797
244.258,-114.323,17.671
246.626,-114.323,17.601
248.994,-114.323,17.611
251.362,-114.323,17.786
253.730,-114.323,17.298
220.578,-112.207,18.337
222.946,-112.207,18.224
225.314,-112.207,18.404
227.682,-112.207,18.270
230.050,-112.207,18.255
232.418,-112.207,18.113
234.786,-112.207,18.202
237.154,-112.207,18.128
239.522,-112.207,17.649
241.890,-112.207,17.755
244.258,-112.207,17.832
246.626,-112.207,17.909
248.994,-112.207,18.100
251.362,-112.207,17.919
253.730,-112.207,17.136
220.578,-110.090,18.088
222.946,-110.090,18.239
225.314,-110.090,18.068
227.682,-110.090,18.045
230.050,-110.090,18.004
232.418,-110.090,18.130
234.786,-110.090,17.958
237.154,-110.090,17.910
239.522,-110.090,17.951
241.890,-110.090,17.758
244.258,-110.090,18.021
246.626,-110.090,17.931
248.994,-110.090,18.068
251.362,-110.090,18.085
253.730,-110.090,17.587
220.578,-107.974,18.081
222.946,-107.974,17.889
225.314,-107.974,17.964
227.682,-107.974,18.037
230.050,-107.974,18.034
232.418,-107.974,17.915
234.786,-107.974,17.947
237.154,-107.974,17.582
239.522,-107.974,17.771
241.890,-107.974,17.918
244.258,-107.974,17.994
246.626,-107.974,18.184
248.994,-107.974,18.198
251.362,-107.974,18.252
253.730,-107.974,18.533
