PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
325.393,-95.129,8.983
327.446,-95.129,8.875
329.498,-95.129,8.963
331.551,-95.129,9.016
333.604,-95.129,8.884
335.657,-95.129,8.858
337.710,-95.129,8.907
339.762,-95.129,8.798
341.815,-95.129,8.810
343.868,-95.129,8.601
345.921,-95.129,8.597
347.973,-95.129,8.460
350.026,-95.129,8.432
352.079,-95.129,8.287
354.132,-95.129,8.168
356.184,-95.129,7.910
358.237,-95.129,7.842
247.388,-93.075,11.828
249.441,-93.075,11.884
251.494,-93.075,11.987
253.546,-93.075,11.861
255.599,-93.075,11.827
257.652,-93.075,11.440
259.705,-93.075,11.103
261.757,-93.075,10.527
263.810,-93.075,9.912
265.863,-93.075,8.930
267.916,-93.075,7.907
269.968,-93.075,6.760
272.021,-93.075,4.880
274.074,-93.075,3.184
276.127,-93.075,0.283
278.179,-93.075,-4.224
280.232,-93.075,-11.644
282.285,-93.075,-13.374
284.338,-93.075,-4.500
286.391,-93.075,-0.525
288.443,-93.075,1.960
290.496,-93.075,3.365
292.549,-93.075,4.737
294.602,-93.075,5.595
296.654,-93.075,6.524
298.707,-93.075,7.225
300.760,-93.075,7.645
302.813,-93.075,7.876
304.865,-93.075,8.116
306.918,-93.075,8.364
308.971,-93.075,8.544
311.024,-93.075,8.724
313.076,-93.075,8.917
315.129,-93.075,8.927
317.182,-93.075,9.024
319.235,-93.075,8.953
321.287,-93.075,9.080
323.340,-93.075,9.155
325.393,-93.075,9.035
327.446,-93.075,9.088
329.498,-93.075,8.995
331.551,-93.075,9.124
333.604,-93.075,9.059
335.657,-93.075,9.000
337.710,-93.075,8.966
339.762,-93.075,8.911
341.815,-93.075,8.892
343.868,-93.075,8.870
345.921,-93.075,8.723
347.973,-93.075,8.630
350.026,-93.075,8.609
352.079,-93.075,8.433
354.132,-93.075,8.337
356.184,-93.075,8.250
358.237,-93.075,7.944
247.388,-91.021,12.113
249.441,-91.021,12.210
251.494,-91.021,12.171
253.546,-91.021,12.208
255.599,-91.021,12.061
257.652,-91.021,11.847
259.705,-91.021,11.430
261.757,-91.021,10.936
263.810,-91.021,10.274
265.863,-91.021,9.501
267.916,-91.021,8.599
269.968,-91.021,7.425
272.021,-91.021,5.856
274.074,-91.021,3.590
276.127,-91.021,1.080
278.179,-91.021,-2.190
280.232,-91.021,-9.811
282.285,-91.021,-14.699
284.338,-91.021,-5.750
