PhysicalX(mm),PhysicalY(mm),MaxAmplitude(dBuV/m)
341.815,-103.345,2.498
343.868,-103.345,2.908
345.921,-103.345,3.331
347.973,-103.345,3.547
350.026,-103.345,3.952
352.079,-103.345,4.393
354.132,-103.345,4.550
356.184,-103.345,4.662
358.237,-103.345,4.728
247.388,-101.291,13.957
249.441,-101.291,16.332
251.494,-101.291,18.482
253.546,-101.291,19.982
255.599,-101.291,20.966
257.652,-101.291,21.583
259.705,-101.291,21.921
261.757,-101.291,22.178
263.810,-101.291,22.327
265.863,-101.291,22.429
267.916,-101.291,22.564
269.968,-101.291,22.665
272.021,-101.291,22.677
274.074,-101.291,22.621
276.127,-101.291,22.362
278.179,-101.291,22.030
280.232,-101.291,21.177
282.285,-101.291,20.290
284.338,-101.291,19.161
286.391,-101.291,17.882
288.443,-101.291,16.568
290.496,-101.291,15.131
292.549,-101.291,13.640
294.602,-101.291,12.098
296.654,-101.291,10.595
298.707,-101.291,9.062
300.760,-101.291,7.397
302.813,-101.291,5.742
304.865,-101.291,3.916
306.918,-101.291,1.730
308.971,-101.291,-0.544
311.024,-101.291,-3.135
313.076,-101.291,-6.568
315.129,-101.291,-10.844
317.182,-101.291,-13.964
319.235,-101.291,-11.846
321.287,-101.291,-8.755
323.340,-101.291,-5.710
325.393,-101.291,-3.676
327.446,-101.291,-2.239
329.498,-101.291,-1.119
331.551,-101.291,-0.176
333.604,-101.291,0.894
335.657,-101.291,1.405
337.710,-101.291,2.315
339.762,-101.291,2.741
341.815,-101.291,3.436
343.868,-101.291,3.724
345.921,-101.291,4.032
347.973,-101.291,4.337
350.026,-101.291,4.761
352.079,-101.291,4.968
354.132,-101.291,5.206
356.184,-101.291,5.251
358.237,-101.291,5.209
247.388,-99.237,11.178
249.441,-99.237,13.477
251.494,-99.237,15.478
253.546,-99.237,16.895
255.599,-99.237,17.769
257.652,-99.237,18.286
259.705,-99.237,18.605
261.757,-99.237,18.810
263.810,-99.237,19.022
265.863,-99.237,19.284
267.916,-99.237,19.559
269.968,-99.237,19.851
272.021,-99.237,20.113
274.074,-99.237,20.267
276.127,-99.237,20.218
278.179,-99.237,19.878
280.232,-99.237,19.285
282.285,-99.237,18.511
284.338,-99.237,17.544
286.391,-99.237,16.464
288.443,-99.237,15.234
290.496,-99.237,13.990
292.549,-99.237,12.621
294.602,-99.237,11.158
296.654,-99.237,9.724
298.707,-99.237,8.070
300.760,-99.237,6.520
302.813,-99.237,4.769
304.865,-99.237,2.891
306.918,-99.237,0.672
308.971,-99.237,-1.739
311.024,-99.237,-5.434
313.076,-99.237,-9.615
315.129,-99.237,-13.794
317.182,-99.237,-13.271
319.235,-99.237,-10.035
321.287,-99.237,-6.697
323.340,-99.237,-4.599
325.393,-99.237,-2.589
327.446,-99.237,-1.611
329.498,-99.237,-0.382
331.551,-99.237,0.248
333.604,-99.237,1.306
335.657,-99.237,2.059
337.710,-99.237,2.742
339.762,-99.237,2.959
341.815,-99.237,3.654
343.868,-99.237,3.797
345.921,-99.237,4.300
347.973,-99.237,4.523
350.026,-99.237,4.750
352.079,-99.237,5.152
354.132,-99.237,5.218
356.184,-99.237,5.254
358.237,-99.237,5.102
247.388,-97.183,5.951
249.441,-97.183,7.320
251.494,-97.183,8.607
253.546,-97.183,9.648
255.599,-97.183,10.283
257.652,-97.183,10.691
259.705,-97.183,10.830
261.757,-97.183,11.172
263.810,-97.183,11.622
265.863,-97.183,12.381
267.916,-97.183,13.412
269.968,-97.183,14.598
272.021,-97.183,15.749
274.074,-97.183,16.601
276.127,-97.183,17.168
278.179,-97.183,17.260
280.232,-97.183,16.961
282.285,-97.183,16.407
284.338,-97.183,15.614
286.391,-97.183,14.717
288.443,-97.183,13.746
290.496,-97.183,12.559
292.549,-97.183,11.381
294.602,-97.183,10.003
296.654,-97.183,8.557
298.707,-97.183,6.940
300.760,-97.183,5.300
302.813,-97.183,3.482
304.865,-97.183,1.407
306.918,-97.183,-1.314
308.971,-97.183,-4.643
311.024,-97.183,-10.741
313.076,-97.183,-17.406
315.129,-97.183,-17.934
317.182,-97.183,-11.422
319.235,-97.183,-7.238
321.287,-97.183,-4.308
323.340,-97.183,-2.354
325.393,-97.183,-1.437
327.446,-97.183,-0.168
329.498,-97.183,0.957
331.551,-97.183,1.215
333.604,-97.183,2.173
335.657,-97.183,2.683
337.710,-97.183,3.253
339.762,-97.183,3.770
341.815,-97.183,4.032
343.868,-97.183,4.353
345.921,-97.183,4.602
347.973,-97.183,4.952
350.026,-97.183,5.169
352.079,-97.183,5.115
354.132,-97.183,5.348
356.184,-97.183,5.478
358.237,-97.183,5.053
247.388,-95.129,-6.942
249.441,-95.129,-5.644
251.494,-95.129,0.462
253.546,-95.129,3.537
255.599,-95.129,5.387
257.652,-95.129,6.595
259.705,-95.129,7.063
261.757,-95.129,6.981
263.810,-95.129,6.365
265.863,-95.129,4.286
267.916,-95.129,0.700
269.968,-95.129,0.855
272.021,-95.129,6.887
274.074,-95.129,10.752
276.127,-95.129,12.895
278.179,-95.129,13.887
280.232,-95.129,14.070
282.285,-95.129,13.866
284.338,-95.129,13.330
286.391,-95.129,12.682
288.443,-95.129,11.732
290.496,-95.129,10.833
292.549,-95.129,9.708
294.602,-95.129,8.460
296.654,-95.129,6.979
298.707,-95.129,5.419
300.760,-95.129,3.625
302.813,-95.129,1.207
304.865,-95.129,-0.858
306.918,-95.129,-4.120
308.971,-95.129,-8.849
311.024,-95.129,-14.777
313.076,-95.129,-24.590
315.129,-95.129,-12.176
317.182,-95.129,-7.668
319.235,-95.129,-4.745
321.287,-95.129,-2.805
323.340,-95.129,-1.637
325.393,-95.129,-0.073
327.446,-95.129,0.540
329.498,-95.129,1.291
331.551,-95.129,2.374
333.604,-95.129,2.631
335.657,-95.129,3.074
337.710,-95.129,3.643
339.762,-95.129,4.083
341.815,-95.129,4.278
343.868,-95.129,4.744
345.921,-95.129,4.944
347.973,-95.129,5.020
350.026,-95.129,5.230
352.079,-95.129,5.378
354.132,-95.129,5.603
356.184,-95.129,5.373
358.237,-95.129,5.270
247.388,-93.075,0.132
249.441,-93.075,7.172
251.494,-93.075,11.279
253.546,-93.075,13.681
255.599,-93.075,15.062
257.652,-93.075,15.866
259.705,-93.075,16.264
261.757,-93.075,16.341
263.810,-93.075,16.081
265.863,-93.075,15.243
267.916,-93.075,13.467
269.968,-93.075,9.898
272.021,-93.075,1.867
274.074,-93.075,0.193
276.127,-93.075,7.528
278.179,-93.075,10.207
280.232,-93.075,11.242
282.285,-93.075,11.396
284.338,-93.075,11.033
286.391,-93.075,10.562
288.443,-93.075,9.782
290.496,-93.075,9.005
292.549,-93.075,7.891
294.602,-93.075,6.694
296.654,-93.075,5.306
298.707,-93.075,3.427
300.760,-93.075,1.467
302.813,-93.075,-0.711
304.865,-93.075,-3.346
306.918,-93.075,-8.274
308.971,-93.075,-14.830
311.024,-93.075,-20.168
313.076,-93.075,-12.612
315.129,-93.075,-8.300
317.182,-93.075,-5.160
319.235,-93.075,-2.911
321.287,-93.075,-1.428
323.340,-93.075,-0.374
325.393,-93.075,0.618
327.446,-93.075,1.212
329.498,-93.075,1.752
331.551,-93.075,2.380
333.604,-93.075,3.178
335.657,-93.075,3.485
337.710,-93.075,3.958
339.762,-93.075,4.131
341.815,-93.075,4.643
343.868,-93.075,4.945
345.921,-93.075,5.128
347.973,-93.075,5.189
350.026,-93.075,5.470
352.079,-93.075,5.540
354.132,-93.075,5.557
356.184,-93.075,5.570
358.237,-93.075,5.335
247.388,-91.021,4.015
249.441,-91.021,10.137
251.494,-91.021,14.005
253.546,-91.021,16.361
255.599,-91.021,17.674
257.652,-91.021,18.424
259.705,-91.021,18.740
261.757,-91.021,18.753
263.810,-91.021,18.541
265.863,-91.021,17.879
267.916,-91.021,16.529
269.968,-91.021,13.826
272.021,-91.021,8.719
274.074,-91.021,-3.244
276.127,-91.021,2.048
278.179,-91.021,6.932
280.232,-91.021,8.736
282.285,-91.021,9.181
284.338,-91.021,9.011
286.391,-91.021,8.536
288.443,-91.021,7.899
290.496,-91.021,6.854
292.549,-91.021,5.942
294.602,-91.021,4.802
296.654,-91.021,3.271
298.707,-91.021,1.261
300.760,-91.021,-0.685
302.813,-91.021,-3.779
304.865,-91.021,-7.283
306.918,-91.021,-13.474
308.971,-91.021,-19.815
311.024,-91.021,-12.273
313.076,-91.021,-8.248
315.129,-91.021,-5.742
